DATE,AAPL,META,MSFT,GOOG,AMZN,MKT,SMB,HML,RF,WINDOW,LAAPL,LMETA,LMSFT,LGOOG,LAMZN,RAAPL,RMETA,RMSFT,RGOOG,RAMZN,ERAAPL,ERMETA,ERMSFT,ERGOOG,ERAMZN
16/08/2022,172.009567,179.470001,288.709198,122.510002,144.779999,0.19,-0.35,0.7,0.008,1,2.235552603,2.253991865,2.46046062,2.088171547,2.160708569,-0.040144628,-0.342269113,-0.112613853,-0.130964513,0.482623244,-0.048144628,-0.350269113,-0.120613853,-0.138964513,0.474623244
17/08/2022,173.520615,174.850006,287.94812,120.32,142.100006,-0.93,-1.17,1.04,0.008,1,2.239351078,2.242665652,2.459314247,2.080337823,2.152594096,0.379847565,-1.132621368,-0.114637292,-0.783372371,-0.811447303,0.371847565,-1.140621368,-0.122637292,-0.791372371,-0.819447303
18/08/2022,173.122971,174.660004,286.811432,120.860001,142.300003,0.27,0.19,0.46,0.008,1,2.238354697,2.242193466,2.457596458,2.082282594,2.153204909,-0.099638175,-0.047218578,-0.171778953,0.194477026,0.061081298,-0.107638175,-0.055218578,-0.179778953,0.186477026,0.053081298
19/08/2022,170.508484,167.960007,282.837952,118.120003,138.229996,-1.5,-1.16,0.97,0.008,1,2.231745993,2.225205884,2.451537684,2.072323449,2.140602295,-0.660870343,-1.69875817,-0.605877396,-0.995914418,-1.260261379,-0.668870343,-1.70675817,-0.613877396,-1.003914418,-1.268261379
22/08/2022,166.581772,163.050003,274.535187,115.07,133.220001,-2.14,-0.17,0.38,0.008,1,2.221627478,2.212320811,2.438598016,2.060962113,2.124569433,-1.011851554,-1.288507293,-1.29396683,-1.136133623,-1.603286287,-1.019851554,-1.296507293,-1.30196683,-1.144133623,-1.611286287
23/08/2022,166.243759,161.110001,273.240356,114.769997,133.619995,-0.11,0.03,0.32,0.008,1,2.22074535,2.2071225,2.436544842,2.05982837,2.125871451,-0.088212723,-0.519831079,-0.20531731,-0.11337428,0.130201859,-0.096212723,-0.527831079,-0.21331731,-0.12137428,0.122201859
24/08/2022,166.542007,163.259995,272.5979,114.699997,133.800003,0.4,0.65,-0.62,0.008,1,2.221523794,2.212879779,2.435522506,2.059563407,2.126456123,0.077844372,0.575727852,-0.102233664,-0.026496375,0.0584672,0.069844372,0.567727852,-0.110233664,-0.034496375,0.0504672
25/08/2022,169.027267,168.779999,275.622467,117.699997,137.279999,1.45,0.17,-0.01,0.008,1,2.227956769,2.22732098,2.440314616,2.070776452,2.137607267,0.643297538,1.444120111,0.479210976,1.121304523,1.115114417,0.635297538,1.436120111,0.471210976,1.113304523,1.107114417
26/08/2022,162.65506,161.779999,264.986969,111.300003,130.75,-3.38,-0.55,1.68,0.008,1,2.211267578,2.208924828,2.423224518,2.046495176,2.116441698,-1.668919122,-1.839615158,-1.709009802,-2.428127573,-2.11655698,-1.676919122,-1.847615158,-1.717009802,-2.436127573,-2.12455698
29/08/2022,160.428268,159.169998,262.160095,110.339996,129.789993,-0.72,-0.57,0.43,0.008,1,2.205280895,2.201861211,2.418566586,2.042732964,2.113241209,-0.598668336,-0.706361758,-0.465793184,-0.376221216,-0.320048853,-0.606668336,-0.714361758,-0.473793184,-0.384221216,-0.328048853
30/08/2022,157.972855,157.160004,259.92627,109.910004,128.729996,-1.11,-0.24,-0.24,0.008,1,2.198582467,2.196342031,2.414850175,2.041037224,2.109679756,-0.669842774,-0.551917963,-0.371641114,-0.169574021,-0.356145325,-0.677842774,-0.559917963,-0.379641114,-0.177574021,-0.364145325
31/08/2022,156.292801,162.929993,258.443604,109.150002,126.769997,-0.74,0.28,-0.44,0.008,1,2.193938974,2.212001039,2.412365789,2.038023748,2.10301648,-0.464349265,1.565900766,-0.248438596,-0.301347567,-0.666327571,-0.472349265,1.557900766,-0.256438596,-0.309347567,-0.674327571
01/09/2022,157.028473,165.360001,257.386017,110.550003,127.82,-0.01,-1.11,-0.29,0.009,1,2.195978407,2.218430466,2.410584949,2.043558759,2.106598813,0.203943303,0.642942739,-0.178083934,0.55350107,0.358233316,0.194943303,0.633942739,-0.187083934,0.54450107,0.349233316
02/09/2022,154.891129,160.320007,253.096222,108.68,127.510002,-0.99,-0.07,1.06,0.009,1,2.190026545,2.204987723,2.403285662,2.03614963,2.105544253,-0.595186213,-1.34427431,-0.729928687,-0.740912895,-0.105456065,-0.604186213,-1.35327431,-0.738928687,-0.749912895,-0.114456065
06/09/2022,153.618683,158.539993,250.318756,107.480003,126.110001,-0.51,-0.44,-0.51,0.009,1,2.186444038,2.200138835,2.398493392,2.03132767,2.100749529,-0.358250784,-0.484888847,-0.479227059,-0.482195986,-0.479472342,-0.367250784,-0.493888847,-0.488227059,-0.491195986,-0.488472342
07/09/2022,155.040253,160.389999,255.102707,110.480003,129.479996,1.92,0.69,-1.53,0.009,1,2.190444468,2.205177285,2.406715067,2.043283677,2.112202677,0.40004309,0.503845,0.822167527,1.195600748,1.145314818,0.39104309,0.494845,0.813167527,1.186600748,1.136314818
08/09/2022,153.549088,162.059998,255.527771,109.419998,129.820007,0.78,-0.08,-0.2,0.009,1,2.186247241,2.209675829,2.407438107,2.039096703,2.113341628,-0.41972271,0.449854453,0.072303946,-0.418697486,0.11389509,-0.42872271,0.440854453,0.063303946,-0.427697486,0.10489509
09/09/2022,156.441925,169.149994,261.398956,111.779999,133.270004,1.67,0.52,-0.52,0.009,1,2.194353151,2.228271987,2.417303849,2.048364101,2.124732411,0.810590995,1.859615751,0.986574215,0.926739889,1.139078254,0.801590995,1.850615751,0.977574215,0.917739889,1.130078254
12/09/2022,162.466187,168.960007,263.56366,111.870003,136.449997,1.07,0.27,-0.17,0.009,1,2.210762988,2.227783919,2.42088553,2.04871365,2.13497353,1.640983666,-0.048806787,0.358168106,0.034954833,1.02411197,1.631983666,-0.057806787,0.349168106,0.025954833,1.01511197
13/09/2022,152.932739,153.130005,249.073334,105.309998,126.82,-4.29,-0.19,1.44,0.009,1,2.184500467,2.185060297,2.396327234,2.022469605,2.103187749,-2.626252118,-4.272362214,-2.455829569,-2.624404521,-3.178578161,-2.635252118,-4.281362214,-2.464829569,-2.633404521,-3.187578161
14/09/2022,154.394073,151.470001,249.300674,105.870003,128.550003,0.44,-0.04,-0.28,0.009,1,2.188630624,2.180326628,2.396723453,2.024772925,2.109072091,0.413015754,-0.473366842,0.039621855,0.230332087,0.588434226,0.404015754,-0.482366842,0.030621855,0.221332087,0.579434226
15/09/2022,151.471405,149.550003,242.539856,103.900002,126.279999,-1.03,0.34,0.54,0.009,1,2.180330654,2.174786426,2.384783115,2.016615556,2.10133457,-0.829997048,-0.55402022,-1.194033726,-0.815736947,-0.773752133,-0.838997048,-0.56302022,-1.203033726,-0.824736947,-0.782752133
16/09/2022,149.811264,146.289993,241.907257,103.629997,123.529999,-0.98,-0.84,0.85,0.009,1,2.175544468,2.165214619,2.383648897,2.015485486,2.091772438,-0.478618551,-0.957180695,-0.113421839,-0.113007034,-0.956213188,-0.487618551,-0.966180695,-0.122421839,-0.122007034,-0.965213188
19/09/2022,153.568954,148.020004,241.689789,103.849998,124.660004,0.72,-0.16,0.67,0.009,1,2.186303426,2.170320412,2.383258303,2.016406493,2.095727136,1.075895788,0.510579248,-0.039059444,0.092100693,0.395469859,1.066895788,0.501579248,-0.048059444,0.083100693,0.386469859
20/09/2022,155.974686,146.089996,239.643753,101.830002,122.190002,-1.16,-0.2,0.06,0.009,1,2.19305412,2.164620477,2.379566112,2.007875752,2.087035672,0.675069382,-0.569993442,-0.369219021,-0.853074021,-0.869146458,0.666069382,-0.578993442,-0.378219021,-0.862074021,-0.878146458
21/09/2022,152.813446,142.119995,236.184265,100.010002,118.540001,-1.68,0.36,0.08,0.009,1,2.184161569,2.152655184,2.373250961,2.000043436,2.073864927,-0.889255067,-1.196529365,-0.631515155,-0.783231634,-1.317074535,-0.898255067,-1.205529365,-0.640515155,-0.792231634,-1.326074535
22/09/2022,151.839249,142.820007,238.190765,100.57,117.309998,-1.14,-1.35,0.42,0.009,1,2.181384047,2.15478905,2.376924919,2.00246845,2.069335027,-0.277752228,0.213386649,0.367395845,0.242501417,-0.452989918,-0.286752228,0.204386649,0.358395845,0.233501417,-0.461989918
23/09/2022,149.542847,140.410004,235.166199,99.169998,113.779999,-1.85,-0.25,-0.8,0.009,1,2.174765644,2.147398052,2.3713749,1.996380304,2.056065926,-0.661840256,-0.73909983,-0.555001954,-0.608814565,-1.326910177,-0.670840256,-0.74809983,-0.564001954,-0.617814565,-1.335910177
26/09/2022,149.880859,136.369995,234.70163,98.809998,115.150002,-1.02,0.17,-0.75,0.009,1,2.175746173,2.134718825,2.370516106,1.994800891,2.06126395,0.098052897,-1.267922714,-0.085879393,-0.157941397,0.519802423,0.089052897,-1.276922714,-0.094879393,-0.166941397,0.510802423
27/09/2022,150.865005,134.399994,233.673676,98.089996,114.410004,-0.05,0.64,-0.93,0.009,1,2.178588511,2.128399249,2.368609791,1.991624717,2.058464001,0.284233803,-0.631957525,-0.190631513,-0.317617368,-0.279994906,0.275233803,-0.640957525,-0.199631513,-0.326617368,-0.288994906
28/09/2022,148.956314,141.610001,238.279739,100.739998,118.010002,2.15,0.91,-0.33,0.009,1,2.173058917,2.151093926,2.377087116,2.003201938,2.071918818,-0.552959456,2.269467652,0.847732508,1.157722108,1.345481694,-0.561959456,2.260467652,0.838732508,1.148722108,1.336481694
29/09/2022,141.639755,136.410004,234.751053,98.089996,114.800003,-2.17,-0.46,0.87,0.009,1,2.151185167,2.134846222,2.370607549,1.991624717,2.059941899,-2.187375006,-1.624770419,-0.647956671,-1.157722108,-1.197691831,-2.196375006,-1.633770419,-0.656956671,-1.166722108,-1.206691831
30/09/2022,137.384979,135.679993,230.204285,96.150002,113,-1.42,0.51,0.27,0.009,1,2.137939252,2.132515813,2.362113403,1.982949298,2.053078443,-1.324591518,-0.233040915,-0.849414573,-0.867541922,-0.686345593,-1.333591518,-0.242040915,-0.858414573,-0.876541922,-0.695345593
03/10/2022,141.609909,138.610001,237.953552,99.300003,115.879997,2.55,-0.27,0.68,0.011,1,2.151093644,2.141794567,2.376492192,1.996949262,2.064008475,1.315439201,0.927875415,1.437878874,1.399996401,1.09300318,1.304439201,0.916875415,1.426878874,1.388996401,1.08200318
04/10/2022,145.238388,140.279999,245.999344,102.410004,121.089996,3.3,0.76,-0.07,0.011,1,2.16208142,2.146995754,2.390933949,2.010342383,2.083108265,1.098777633,0.520118746,1.444175696,1.339312149,1.909978956,1.087777633,0.509118746,1.433175696,1.328312149,1.898978956
05/10/2022,145.536606,138.979996,246.315628,102.220001,120.949997,-0.22,-0.35,0.06,0.011,1,2.162972243,2.142952295,2.391491967,2.009535881,2.082605862,0.089082266,-0.404345927,0.055801843,-0.080650223,-0.050240292,0.078082266,-0.415345927,0.044801843,-0.091650223,-0.061240292
06/10/2022,144.572342,139.070007,243.933533,102.239998,120.300003,-0.86,0.53,0.12,0.011,1,2.160085216,2.143233477,2.387271506,2.009620832,2.080265638,-0.288702627,0.028118167,-0.42204615,0.008495145,-0.234022376,-0.299702627,0.017118167,-0.43304615,-0.002504855,-0.245022376
07/10/2022,139.26384,133.449997,231.528809,99.57,114.559998,-2.91,-0.63,1.68,0.011,1,2.143838366,2.125318568,2.364605038,1.998128507,2.059032997,-1.624685038,-1.791490815,-2.266646818,-1.149232519,-2.123264079,-1.635685038,-1.802490815,-2.277646818,-1.160232519,-2.134264079
10/10/2022,139.591888,133.789993,226.596558,98.709999,113.669998,-0.81,0.04,0.76,0.011,1,2.144860181,2.126423631,2.355253309,1.994361148,2.055645852,0.102181514,0.110506265,-0.935172909,-0.376735962,-0.338714503,0.091181514,0.099506265,-0.946172909,-0.387735962,-0.349714503
11/10/2022,138.16037,128.539993,222.80101,98.050003,112.209999,-0.7,0.55,0.32,0.011,1,2.140383488,2.109038272,2.347917155,1.991447611,2.050031558,-0.447669356,-1.738535909,-0.73361534,-0.291353622,-0.561429386,-0.458669356,-1.749535909,-0.74461534,-0.302353622,-0.572429386
12/10/2022,137.524155,127.5,223.137054,98.300003,112.900002,-0.27,0.08,0.02,0.011,1,2.138378985,2.105510185,2.348571695,1.992553531,2.05269395,-0.200450246,-0.352808715,0.06545397,0.110591979,0.266239112,-0.211450246,-0.363808715,0.05445397,0.099591979,0.255239112
13/10/2022,142.146744,130.289993,231.528809,99.709999,112.529999,2.4,-0.63,1.57,0.011,1,2.152736916,2.114911061,2.364605038,1.998738712,2.051268315,1.435793107,0.940087598,1.603334279,0.618518081,-0.142563461,1.424793107,0.929087598,1.592334279,0.607518081,-0.153563461
14/10/2022,137.563919,126.760002,225.91452,97.18,106.900002,-2.46,-0.47,1.2,0.011,1,2.13850454,2.102982237,2.353944145,1.987576895,2.028977713,-1.423237647,-1.192882338,-1.06608929,-1.116181717,-2.229060168,-1.434237647,-1.203882338,-1.07708929,-1.127181717,-2.240060168
17/10/2022,141.57016,134.039993,234.780685,100.779999,113.790001,2.74,0.68,-1.43,0.011,1,2.150971723,2.127234396,2.370662365,2.00337435,2.056104101,1.246718314,2.425215911,1.671822056,1.579745498,2.712638791,1.235718314,2.414215911,1.660822056,1.568745498,2.701638791
18/10/2022,142.902252,132.800003,235.739471,101.389999,116.360001,1.19,-0.11,0.01,0.011,1,2.155039073,2.123198085,2.372432305,2.005995119,2.065803716,0.406735001,-0.403631164,0.176993925,0.262076906,0.969961507,0.395735001,-0.414631164,0.165993925,0.251076906,0.958961507
19/10/2022,143.011597,133.229996,233.742844,100.290001,115.07,-0.87,-1.34,1.21,0.011,1,2.155371256,2.124602015,2.368738324,2.001257636,2.060962113,0.033218351,0.140393001,-0.369398075,-0.473748313,-0.484160321,0.022218351,0.129393001,-0.380398075,-0.484748313,-0.495160321
20/10/2022,142.544373,131.529999,233.416672,100.529999,115.25,-0.8,-0.26,-0.43,0.011,1,2.153950078,2.119024817,2.368131873,2.002295678,2.061640934,-0.142117838,-0.557719804,-0.060645119,0.103804259,0.067882097,-0.153117838,-0.568719804,-0.071645119,0.092804259,0.056882097
21/10/2022,146.401489,130.009995,239.317566,101.480003,119.32,2.3,-0.17,0.1,0.011,1,2.165545494,2.113976742,2.378974577,2.006380471,2.076713245,1.159541578,-0.504807523,1.084270446,0.408479315,1.507231063,1.148541578,-0.515807523,1.073270446,0.397479315,1.496231063
24/10/2022,148.568619,129.720001,244.388199,102.970001,119.82,1.03,-0.74,0.44,0.011,1,2.171927086,2.113006943,2.388080231,2.012710717,2.078529315,0.638159264,-0.096979824,0.910565373,0.633024557,0.181607056,0.627159264,-0.107979824,0.899565373,0.622024557,0.170607056
25/10/2022,151.441574,137.509995,247.758728,104.93,120.599998,1.78,1.36,-1.52,0.011,1,2.180245115,2.138334266,2.394028963,2.020899673,2.081347301,0.831802835,2.532732293,0.594873178,0.81889559,0.281798535,0.820802835,2.521732293,0.583873178,0.80789559,0.270798535
26/10/2022,148.469223,129.820007,228.642593,94.82,115.660004,-0.66,0.43,0.89,0.011,1,2.171636436,2.113341628,2.359157137,1.976899951,2.063183203,-0.86086791,-2.499263807,-3.487182593,-4.399972188,-1.816409761,-0.87186791,-2.510263807,-3.498182593,-4.410972188,-1.827409761
27/10/2022,143.946045,97.940002,224.125458,92.599998,110.959999,-0.54,0.32,1.06,0.011,1,2.158199737,1.990960109,2.35049119,1.966610977,2.045166444,-1.343669881,-12.23815197,-0.866594669,-1.028897368,-1.801675884,-1.354669881,-12.24915197,-0.877594669,-1.039897368,-1.812675884
28/10/2022,154.821564,99.199997,233.139908,96.580002,103.410004,2.33,-0.04,-0.33,0.011,1,2.18983145,1.996511659,2.367616621,1.98488721,2.014562555,3.163171348,0.555155047,1.712543071,1.827623276,-3.060388922,3.152171348,0.544155047,1.701543071,1.816623276,-3.071388922
31/10/2022,152.435699,93.160004,229.443207,94.660004,102.440002,-0.67,0.38,0.75,0.011,1,2.183086687,1.969229499,2.360675204,1.976166518,2.010469578,-0.674476379,-2.728216051,-0.694141646,-0.872069157,-0.409297665,-0.685476379,-2.739216051,-0.705141646,-0.883069157,-0.420297665
01/11/2022,149.761551,95.199997,225.529037,90.5,96.790001,-0.35,0.16,0.78,0.014,1,2.175400329,1.978636935,2.353202465,1.956648579,1.985830494,-0.768635741,0.940743619,-0.747273881,-1.951793928,-2.463908393,-0.782635741,0.926743619,-0.761273881,-1.965793928,-2.477908393
02/11/2022,144.174698,90.540001,217.55246,87.07,92.120003,-2.67,-1.21,1.61,0.014,1,2.15888905,1.956840495,2.337563998,1.939868544,1.964353943,-1.65112788,-2.179643974,-1.5638467,-1.678003475,-2.147655091,-1.66512788,-2.193643974,-1.5778467,-1.692003475,-2.161655091
03/11/2022,138.060974,88.910004,211.770142,83.489998,89.300003,-1.03,0.3,0.31,0.014,1,2.140070933,1.94895063,2.325864728,1.921634451,1.950851473,-1.881811743,-0.788986517,-1.169927067,-1.823409381,-1.350246996,-1.895811743,-0.802986517,-1.183927067,-1.837409381,-1.364246996
04/11/2022,137.792114,90.790001,218.82753,86.699997,90.980003,1.16,-0.61,1.27,0.014,1,2.139224363,1.958038021,2.340101958,1.938019082,1.958945947,-0.084656983,0.90873911,1.423723049,1.63846318,0.809447334,-0.098656983,0.89473911,1.409723049,1.62446318,0.795447334
07/11/2022,138.329819,96.720001,225.232513,88.650002,90.529999,0.87,-0.49,0.61,0.014,1,2.140915809,1.985516292,2.352631082,1.94767875,1.956792516,0.169144557,2.747827146,1.252912412,0.965966729,-0.215343124,0.155144557,2.733827146,1.238912412,0.951966729,-0.229343124
08/11/2022,138.907349,96.470001,226.220932,88.910004,89.980003,0.5,-0.48,-0.36,0.014,1,2.142725223,1.984392283,2.354532787,1.94895063,1.954146003,0.180941435,-0.112400932,0.190170485,0.127188005,-0.264651226,0.166941435,-0.126400932,0.176170485,0.113188005,-0.278651226
09/11/2022,134.297012,101.470001,221.911407,87.400002,86.139999,-2.25,-0.64,0.55,0.014,1,2.12806635,2.006337665,2.346179627,1.941511443,1.935204862,-1.465887295,2.194538163,-0.835316027,-0.743918721,-1.894114092,-1.479887295,2.180538163,-0.849316027,-0.757918721,-1.908114092
10/11/2022,146.246048,111.870003,240.167618,94.169998,96.629997,5.68,1.63,-3.11,0.014,1,2.165084139,2.04871365,2.380514451,1.973912561,1.985111966,3.701778892,4.237598507,3.433482371,3.240111862,4.990710367,3.687778892,4.223598507,3.419482371,3.226111862,4.976710367
11/11/2022,149.064041,113.019997,244.249847,96.730003,100.790001,1.07,0.28,-1.08,0.014,1,2.17337289,2.053155291,2.3878343,1.985561201,2.00341745,0.828875142,0.444164171,0.731984962,1.164864005,1.830548345,0.814875142,0.430164171,0.717984962,1.150864005,1.816548345
14/11/2022,147.650055,114.220001,238.754181,96.029999,98.489998,-0.95,-0.39,0.26,0.014,1,2.169233613,2.05774216,2.377950986,1.982406924,1.993392129,-0.413927733,0.45868682,-0.988331477,-0.31542769,-1.002532088,-0.427927733,0.44468682,-1.002331477,-0.32942769,-1.016532088
15/11/2022,149.402588,117.080002,239.169327,98.720001,98.940002,1.03,0.72,-0.7,0.014,1,2.174358121,2.068482721,2.378705481,1.994405151,1.995371915,0.512450746,1.074056155,0.075449589,1.199822675,0.197978618,0.498450746,1.060056155,0.061449589,1.185822675,0.183978618
16/11/2022,148.157883,113.230003,239.605438,98.989998,97.120003,-1.03,-1.22,0.57,0.014,1,2.170724764,2.053961519,2.37949667,1.995591315,1.987308687,-0.36333567,-1.452120236,0.079118896,0.118616439,-0.806322766,-0.37733567,-1.466120236,0.065118896,0.104616439,-0.820322766
17/11/2022,150.079697,111.449997,239.555878,98.5,94.849998,-0.42,-0.52,0.58,0.014,1,2.176321944,2.047080061,2.379406832,1.99343623,1.977037326,0.55971804,-0.68814577,-0.008983878,-0.215508498,-1.027136108,0.54571804,-0.70214577,-0.022983878,-0.229508498,-1.041136108
18/11/2022,150.647263,112.050003,239.099915,97.800003,94.139999,0.4,-0.18,0.08,0.014,1,2.177961246,2.049411872,2.378579422,1.990338868,1.973774189,0.163930148,0.233181137,-0.082740992,-0.309736239,-0.326313671,0.149930148,0.219181137,-0.096740992,-0.323736239,-0.340313671
21/11/2022,147.381195,109.860001,239.922638,95.830002,92.459999,-0.53,-0.35,0.99,0.014,1,2.168442074,2.040839599,2.380071228,1.981501497,1.965953884,-0.951917214,-0.857227386,0.149180621,-0.88373709,-0.782030495,-0.965917214,-0.871227386,0.135180621,-0.89773709,-0.796030495
22/11/2022,149.541977,111.440002,242.876434,97.330002,93.199997,1.35,-0.53,0.43,0.014,1,2.174763118,2.047041111,2.385385378,1.988246732,1.969415898,0.632104432,0.620151257,0.531414986,0.674523509,0.346201397,0.618104432,0.606151257,0.517414986,0.660523509,0.332201397
23/11/2022,150.428223,112.239998,245.404037,98.82,94.129997,0.63,0.02,-0.94,0.014,1,2.177329325,2.05014765,2.389881703,1.99484485,1.973728045,0.256620736,0.310653907,0.449632498,0.659811725,0.431214647,0.242620736,0.296653907,0.435632498,0.645811725,0.417214647
25/11/2022,147.480774,111.410004,245.314835,97.599998,93.410004,-0.02,0.22,0.43,0.014,1,2.168735408,2.04692419,2.389723812,1.989449809,1.970393391,-0.859391706,-0.322346046,-0.015789055,-0.539504079,-0.333465417,-0.873391706,-0.336346046,-0.029789055,-0.553504079,-0.347465417
28/11/2022,143.6073,108.779999,239.635178,96.25,93.949997,-1.55,-0.4,-0.2,0.014,1,2.157176517,2.03654905,2.379550572,1.983400738,1.972896771,-1.155889119,-1.037513934,-1.01732402,-0.604907059,0.250337989,-1.169889119,-1.051513934,-1.03132402,-0.618907059,0.236337989
29/11/2022,140.570267,109.459999,238.217743,95.440002,92.419998,-0.18,0.1,1.03,0.014,1,2.14789347,2.03925544,2.376974106,1.97973044,1.965765955,-0.928304725,0.270638935,-0.257646643,-0.367029842,-0.713081578,-0.942304725,0.256638935,-0.271646643,-0.381029842,-0.727081578
30/11/2022,147.401108,118.099998,252.897568,101.449997,96.540001,3.12,0.35,-2.07,0.014,1,2.168500748,2.07224989,2.402944653,2.006252039,1.984707299,2.060727835,3.299445042,2.597054736,2.652159876,1.89413442,2.046727835,3.285445042,2.583054736,2.638159876,1.88013442
01/12/2022,147.679932,120.440002,252.451523,101.279999,95.5,-0.02,0.26,-0.69,0.016,1,2.169321484,2.080770754,2.402177995,2.005523688,1.980003372,0.082073562,0.852086379,-0.076665788,-0.072835014,-0.47039274,0.066073562,0.836086379,-0.092665788,-0.088835014,-0.48639274
02/12/2022,147.182053,123.489998,252.778641,100.830002,94.129997,-0.08,0.92,-0.55,0.016,1,2.167854856,2.091631784,2.402740375,2.003589776,1.973728045,-0.146662723,1.086102954,0.056237957,-0.193391258,-0.627532674,-0.162662723,1.070102954,0.040237957,-0.209391258,-0.643532674
05/12/2022,146.00708,122.43,248.000992,99.870003,91.010002,-2.02,-0.59,-0.51,0.016,1,2.164373916,2.087887849,2.394453418,1.999435063,1.959089124,-0.34809409,-0.37439341,-0.828695664,-0.415471288,-1.463892094,-0.36409409,-0.39039341,-0.844695664,-0.431471288,-1.479892094
06/12/2022,142.302872,114.120003,242.965637,97.309998,88.25,-1.51,-0.24,1.16,0.016,1,2.153213665,2.057361774,2.385544855,1.988157464,1.945714714,-1.116025035,-3.052607509,-0.890856299,-1.127759929,-1.337440985,-1.132025035,-3.068607509,-0.906856299,-1.143759929,-1.353440985
07/12/2022,140.341248,113.93,242.222244,95.150002,88.459999,-0.24,-0.13,-0.34,0.016,1,2.147185334,2.056638097,2.384214023,1.978408802,1.94674693,-0.602833102,-0.072367702,-0.13308318,-0.974866188,0.103221606,-0.618833102,-0.088367702,-0.14908318,-0.990866188,0.087221606
08/12/2022,142.043976,115.330002,245.225586,93.949997,90.349998,0.77,0.2,-1.22,0.016,1,2.15242282,2.0619423,2.389565781,1.972896771,1.955928147,0.523748606,0.530420218,0.53517578,-0.551203118,0.918121716,0.507748606,0.514420218,0.51917578,-0.567203118,0.902121716
09/12/2022,141.556061,115.900002,243.263,93.07,89.089996,-0.8,-0.55,0.36,0.016,1,2.150928469,2.064083443,2.386076058,1.968809714,1.949828939,-0.149435101,0.21411439,-0.348972271,-0.408705666,-0.609920785,-0.165435101,0.19811439,-0.364972271,-0.424705666,-0.625920785
12/12/2022,143.87616,114.709999,250.29068,93.559998,90.550003,1.41,-0.32,-0.16,0.016,1,2.157988838,2.059601276,2.398444678,1.971090204,1.956888469,0.706036888,-0.448216748,1.236861991,0.228048994,0.70595296,0.690036888,-0.464216748,1.220861991,0.212048994,0.68995296
13/12/2022,144.852005,120.150002,254.661942,95.849998,92.489998,0.66,0.19,-0.74,0.016,1,2.160924511,2.079723782,2.405964047,1.981592108,1.96609477,0.293567281,2.012250639,0.751936838,1.05019043,0.920630102,0.277567281,1.996250639,0.735936838,1.03419043,0.904630102
14/12/2022,142.601593,121.589996,254.959305,95.309998,91.580002,-0.56,0.03,-0.43,0.016,1,2.154124377,2.084897844,2.406470867,1.97913846,1.961800649,-0.680013392,0.517406181,0.050682002,-0.245364772,-0.429412138,-0.696013392,0.501406181,0.034682002,-0.261364772,-0.445412138
15/12/2022,135.920105,116.150002,246.821457,91.199997,88.449997,-2.57,-0.39,1.37,0.016,1,2.133283701,2.065019222,2.392382912,1.959994824,1.946697823,-2.084067568,-1.987862256,-1.408795496,-1.914363639,-1.510282616,-2.100067568,-2.003862256,-1.424795496,-1.930363639,-1.526282616
16/12/2022,133.938553,119.43,242.539444,90.860001,87.860001,-1.02,0.53,0.19,0.016,1,2.126905603,2.077113432,2.384782378,1.958372737,1.943791204,-0.637809862,1.209421069,-0.760053399,-0.162208678,-0.290661864,-0.653809862,1.193421069,-0.776053399,-0.178208678,-0.306661864
19/12/2022,131.807648,114.480003,238.336685,89.150002,84.919998,-1.01,-0.79,1.24,0.016,1,2.11994061,2.058729632,2.377190894,1.950121357,1.929009975,-0.696499227,-1.838380017,-0.759148316,-0.825138,-1.478122861,-0.712499227,-1.854380017,-0.775148316,-0.841138,-1.494122861
20/12/2022,131.737946,117.089996,239.674835,89.629997,85.190002,0.13,0.21,0.25,0.016,1,2.119710888,2.068519791,2.379622437,1.952453382,1.930388628,-0.022972264,0.979015903,0.243154257,0.233202463,0.137865317,-0.038972264,0.963015903,0.227154257,0.217202463,0.121865317
21/12/2022,134.874557,119.760002,242.281708,90.25,86.769997,1.52,0.12,-0.13,0.016,1,2.129930031,2.078311795,2.384320627,1.955447211,1.938369582,1.021914341,0.979200342,0.469818956,0.299382869,0.7980954,1.005914341,0.963200342,0.453818956,0.283382869,0.7820954
22/12/2022,131.668243,117.120003,236.096558,88.260002,83.790001,-1.52,0.09,0.37,0.016,1,2.11948104,2.068631075,2.373089656,1.945763933,1.923192196,-1.044899092,-0.968071975,-1.123097098,-0.968327763,-1.517738683,-1.060899092,-0.984071975,-1.139097098,-0.984327763,-1.533738683
23/12/2022,131.29982,118.040001,236.63179,89.809998,85.25,0.51,-0.61,1.16,0.016,1,2.118264131,2.072029205,2.374073089,1.953324687,1.930694388,-0.12169096,0.339812967,0.098343332,0.756075377,0.750219206,-0.13769096,0.323812967,0.082343332,0.740075377,0.734219206
27/12/2022,129.477585,116.879997,234.877365,87.93,83.040001,-0.51,-0.74,1.42,0.016,1,2.11219459,2.067740192,2.370841166,1.944137073,1.919287346,-0.606954031,-0.428901273,-0.323192288,-0.918761356,-1.140704193,-0.622954031,-0.444901273,-0.339192288,-0.934761356,-1.156704193
28/12/2022,125.504539,115.620003,232.468735,86.459999,81.82,-1.23,-0.24,-0.29,0.016,1,2.098659433,2.063032976,2.366364552,1.936815226,1.912859475,-1.353515759,-0.470721547,-0.447661371,-0.732184698,-0.642787057,-1.369515759,-0.486721547,-0.463661371,-0.748184698,-0.658787057
